rank,Name,team_id,country,score,events
783,FARTAKA,422073,idk,3.523,1
784,Moonlit Cats,417806,idk,3.522,2
785,Copy paste,422074,idk,3.522,1
786,We Tried,53170,idk,3.522,1
787,EchoOfCloud,422075,idk,3.522,1
788,mr-khan,422076,idk,3.521,1
789,Exbyte,422077,idk,3.521,1
790,qqq,3619,idk,3.521,1
791,dfsaasdfas,422078,idk,3.521,1
792,Cyber Bandits,422079,idk,3.521,1
793,Assassin's Team,422080,idk,3.521,1
794,Bounty hunter,415673,idk,3.521,1
795,Sun Chaser,422081,idk,3.521,1
796,krsi,422082,idk,3.52,1
797,Alchemists,36093,idk,3.52,1
798,Newbie coming,422083,idk,3.52,1
799,BERSEKER_SAIYYAN,422084,idk,3.52,1
800,HelloKnights,422085,idk,3.52,1
801,C1RY,374672,Malaysia,3.52,2
802,knight,25536,idk,3.519,1
803,N4D,380759,idk,3.519,1
804,OTSA,419302,idk,3.509,1
805,Geek,5178,"Iran, Islamic Republic of",3.502,1
806,fzhshzh,83758,idk,3.492,4
807,Krekker,419802,idk,3.489,1
808,Bits & Pieces,178228,India,3.47,3
809,atea6,398261,Canada,3.466,1
810,FireOnWire,416889,Ukraine,3.458,1
811,WATCTF,373968,Canada,3.457,1
812,SSS,19772,Viet Nam,3.451,4
813,_yysf_,419303,idk,3.443,1
814,Dragon Forest,27920,Indonesia,3.442,1
815,蒹葭,419304,idk,3.441,1
816,:LOLZZ:,367339,"Korea, Republic of",3.437,2
817,Next_Gen_Bytes,419534,idk,3.421,2
818,history,419305,idk,3.419,1
819,6pek,419803,idk,3.39,1
820,np.zeros(),419804,idk,3.384,1
821,S1ni Er1ca,419805,idk,3.382,1
822,Waterlemon,419094,Viet Nam,3.358,2
823,USTC-NEBULA,168863,China,3.348,2
824,Rocket Rooks,277197,Australia,3.348,4
825,ScriptSorcerers,284260,United States,3.341,1
826,InfoSecIITR,16691,India,3.337,2
827,CHEMPIKI,414339,idk,3.337,2
828,Binary Builders,419414,idk,3.332,2
829,oxram,410770,idk,3.298,2
830,sudorm-rf/*,419806,idk,3.293,1
831,Ontu,305678,idk,3.284,4
832,BaggyJeans,419306,idk,3.284,1
833,%s,416430,idk,3.281,2
834,NAN_man_army,416446,idk,3.274,3
835,Unemployed,1681,idk,3.269,1
836,HackDisciple,277156,Portugal,3.261,2
837,Snufkink,413175,idk,3.259,1
838,samteam,74742,idk,3.254,3
839,KroLL,144107,China,3.249,2
840,DeepThonts,147377,idk,3.247,1
841,weareurs,379538,United States,3.243,1
842,KA5UKABE,420114,idk,3.23,2
843,C0vteam,411206,idk,3.23,2
844,0xD3C0D3,373961,Spain,3.23,1
845,aku bobok,421372,Indonesia,3.23,1
846,BLACKHAT COMRADE,407108,India,3.23,1
847,Japrax boys,419103,Indonesia,3.229,1
848,L27SenV2,422086,idk,3.229,1
849,1st SFOD-D,422087,idk,3.229,1
850,elysimplord,422088,idk,3.229,2
851,Juhinosine,422089,idk,3.229,1
852,Team Krabath,167438,idk,3.228,1
853,ambatukam,200080,idk,3.228,1
854,0xLimayrac,406991,idk,3.226,1
855,ctfgo,419307,idk,3.211,1
856,twosheep,378602,United States,3.205,1
857,vp,13474,idk,3.191,1
858,CSU,14768,idk,3.19,1
859,am///,419308,idk,3.189,1
860,dbmap`eal,419222,"Taiwan, Republic of China",3.186,2
861,SKRS,415669,idk,3.181,1
862,n1m5n,414580,idk,3.176,4
863,Sk4r,222958,France,3.174,3
864,Sa3alik_el_BODRYA,408767,idk,3.167,1
865,H4x0r_k1ngd0m,417011,idk,3.166,1
866,cotincode,304067,Russian Federation,3.164,1
867,???%,270383,idk,3.162,1
868,CryptoGigs,391622,Belarus,3.158,1
869,CUT,358931,Russian Federation,3.148,1
870,Norske Nøkkelsnikere,222749,Norway,3.14,1
871,Level ????,419535,idk,3.129,2
872,IgelsCTF,383447,idk,3.122,4
873,sh4rk5!,419309,idk,3.117,1
874,Table 47,279524,idk,3.096,1
875,o(sin t),386535,Singapore,3.088,1
876,honeypottish,419977,idk,3.074,1
877,Rougitsune --from N3m3s1s,419310,Viet Nam,3.067,1
878,vanda1s,408814,idk,3.066,6
879,DarkSec,131877,idk,3.055,1
880,0x3,204932,idk,3.048,1
881,DIV:IDE,413607,Malaysia,3.038,1
882,BroncoSec,112673,United States,3.035,2
883,wildgoose,409674,Russian Federation,3.03,1
884,JustTry,65644,Lithuania,3.016,2
885,Pwn0pt1com,280002,Germany,3.011,1
886,Root_Quest,394114,Bangladesh,3.009,1
887,Da Cuties,419311,idk,3.002,1
888,Jiiro,419511,idk,2.979,2
889,malwguy,385005,idk,2.974,1
890,lalala,13378,idk,2.973,1
891,Batman's Kitchen,3135,United States,2.966,1
892,tidehunters,419807,idk,2.955,1
893,5tr1ng5 #3,419808,idk,2.953,1
894,nullaby,368070,idk,2.944,2
895,Code200,419312,idk,2.944,1
896,KA5UKABE 2.0,422090,idk,2.939,1
897,Z3RO-XR7,422091,idk,2.939,1
898,Syndicate,4075,Russian Federation,2.939,1
899,4ed_0xide,422092,idk,2.939,1
900,sdfvc,422093,idk,2.939,1
901,AetherDancer,309603,France,2.939,1
902,alibaba,34383,idk,2.938,1
903,0xSp3ct3rs,422094,idk,2.938,1
904,0xDEADBEEF Crushers,384942,Ireland,2.938,1
905,KUET_RootFiSabilillah,422095,idk,2.938,1
906,s4d9n1_mt3rch_51r,402393,idk,2.938,2
907,Nubcakez_in_shell,407483,idk,2.938,1
908,gokeep9@gmail.com,422096,idk,2.938,1
909,KALKAN,421458,Kazakhstan,2.937,2
910,shyn3ss,367204,Viet Nam,2.927,2
911,Bro_code,209844,idk,2.922,1
912,libteam.so.1,307119,idk,2.921,1
913,CurrySquad67,419313,idk,2.9,1
914,Bl4ck_Lotus,383142,Italy,2.895,4
915,White,1391,idk,2.887,1
916,foulab,419314,idk,2.886,1
917,The Entity,416162,idk,2.881,1
918,Good_challs?,416167,idk,2.852,1
919,Perlod,419978,idk,2.841,1
920,Creatine Monohydrate,419979,idk,2.841,1
921,Maki,45641,China,2.839,3
922,3371375_h4ck3r5,419315,idk,2.827,1
923,Status 418,361970,Canada,2.827,1
924,ikanBadut,419255,Albania,2.817,3
925,The Ordinary Player,409247,Indonesia,2.805,1
926,TH0RSTR1K3,419209,Ukraine,2.782,2
927,testingthis,414662,idk,2.78,2
928,infox,195078,Belarus,2.772,1
929,TMZ2,419316,idk,2.74,1
930,Gimel,357179,Poland,2.732,1
931,Naru820,419317,idk,2.704,1
932,PupilSec,419318,idk,2.704,1
933,DNS - Didn't Need Sleep,413268,Bulgaria,2.689,1
934,knights oF_cydonIA,379532,Viet Nam,2.684,2
935,Still OK at Cyber Security,207993,idk,2.675,1
936,"Group ""OZIL""",419809,idk,2.67,1
937,CP_Z3R0,335822,Morocco,2.661,2
938,DU_Captured,422097,idk,2.648,1
939,DeCrypters,386351,idk,2.648,1
940,提勾小队,421169,idk,2.648,2
941,D4rkM00n,223747,Brazil,2.648,2
942,laviaespa,416613,Viet Nam,2.648,1
943,5p00ky_R0oki35,395021,idk,2.648,2
944,HackNova,384941,United States,2.648,1
945,Latvian Lattice Lovers,358919,Latvia,2.647,1
946,ptmort,421971,idk,2.647,1
947,BR4CU C1PH3RPUNK5,422098,idk,2.647,1
948,Gemerald,392308,Russian Federation,2.634,3
949,The Gamer Club,419980,idk,2.629,1
950,Andromeda,113165,"Iran, Islamic Republic of",2.625,2
951,Nig___Gctf,422099,idk,2.618,1
952,TottenSquad,422100,idk,2.618,1
953,67 franklin,419319,idk,2.611,1
954,"ООО ""Тче наш""",419810,idk,2.607,1
955,noraneco,12750,Japan,2.601,3
956,LolSecPrime,383878,India,2.598,2
957,itMOMO,419811,idk,2.598,1
958,HUTTSS,192874,Netherlands,2.596,1
959,Vanguard Sec,419135,Nigeria,2.596,1
960,PixelPioneers25,286676,Tunisia,2.584,4
961,IRL Anime Girls,419320,idk,2.582,1
962,nonsonosolo,135966,idk,2.572,4
963,Capax,390402,idk,2.567,1
964,Shadow Panthers,394640,idk,2.567,4
965,404_Brain_Not_Found,369455,idk,2.56,1
966,CrackedFlag,419321,idk,2.56,1
967,The Operators,419606,idk,2.557,3
968,Quackers 2.0,409827,Singapore,2.545,1
969,Orion team,419323,idk,2.538,1
970,Bing Chilling Academies,283028,United States,2.52,1
971,huugiapthanh@gmail.com,419981,idk,2.517,1
972,Elbow Strike Team,419182,Fiji,2.512,1
973,Hakierspejs,367891,Poland,2.509,1
974,Cyber0x1,217515,idk,2.508,2
975,Mu-TKt,419982,idk,2.499,1
976,You have any good ideas,419324,idk,2.494,1
977,hugore,144962,France,2.487,1
978,pilrymage,419325,idk,2.487,2
979,SBCB,400035,idk,2.477,2
980,Vybornov,410063,idk,2.456,1
981,Ph0_V@nG_nH0_Hon3y,398066,Viet Nam,2.448,1
982,F.Trash,370452,Russian Federation,2.433,1
983,Qu4cks,300287,Canada,2.429,3
984,Kheshiggg,419326,idk,2.424,1
985,YMD_HK,214707,Hong Kong,2.419,4
986,lzdyed0zs,419327,idk,2.416,1
987,wiredin,230845,India,2.416,1
988,so1o_p1ay,419328,idk,2.408,2
989,SHA-warma,385936,France,2.404,2
990,buttonshakers,419812,idk,2.4,1
991,NULLGRIDS,419698,idk,2.38,2
992,sayonara,216265,Japan,2.379,3
993,Mugiwara no Nika,415628,Turkey,2.372,1
994,Daniel Du et al.,419329,idk,2.372,1
995,FlagMe,196467,idk,2.364,1
996,Udin din din din din din din dun Matteoooo Ta Ta Ta Ta Ta Ta Ta Ta Ta Garamararamararaman sigma cappuccino Sahur,419330,idk,2.364,1
997,tdfddkd,422101,idk,2.358,1
998,piyaG,422102,idk,2.358,1
999,D1GIT4L-M4YH3M,422103,idk,2.358,1
